zip code,county name,state,branch
57369,Charles Mix County,South Dakota,"Sioux Falls, South Dakota"
57380,Charles Mix County,South Dakota,"Sioux Falls, South Dakota"
57217,Clark County,South Dakota,"Sioux Falls, South Dakota"
57225,Clark County,South Dakota,"Sioux Falls, South Dakota"
57236,Clark County,South Dakota,"Sioux Falls, South Dakota"
57258,Clark County,South Dakota,"Sioux Falls, South Dakota"
57271,Clark County,South Dakota,"Sioux Falls, South Dakota"
57278,Clark County,South Dakota,"Sioux Falls, South Dakota"
57010,Clay County,South Dakota,"Sioux Falls, South Dakota"
57069,Clay County,South Dakota,"Sioux Falls, South Dakota"
57073,Clay County,South Dakota,"Sioux Falls, South Dakota"
57201,Codington County,South Dakota,"Sioux Falls, South Dakota"
57235,Codington County,South Dakota,"Sioux Falls, South Dakota"
57243,Codington County,South Dakota,"Sioux Falls, South Dakota"
57245,Codington County,South Dakota,"Sioux Falls, South Dakota"
57263,Codington County,South Dakota,"Sioux Falls, South Dakota"
57272,Codington County,South Dakota,"Sioux Falls, South Dakota"
57621,Corson County,South Dakota,"Rapid City, South Dakota"
57634,Corson County,South Dakota,"Rapid City, South Dakota"
57639,Corson County,South Dakota,"Rapid City, South Dakota"
57641,Corson County,South Dakota,"Rapid City, South Dakota"
57642,Corson County,South Dakota,"Rapid City, South Dakota"
57645,Corson County,South Dakota,"Rapid City, South Dakota"
57657,Corson County,South Dakota,"Rapid City, South Dakota"
57658,Corson County,South Dakota,"Rapid City, South Dakota"
57659,Corson County,South Dakota,"Rapid City, South Dakota"
57660,Corson County,South Dakota,"Rapid City, South Dakota"
57722,Custer County,South Dakota,"Rapid City, South Dakota"
57730,Custer County,South Dakota,"Rapid City, South Dakota"
57738,Custer County,South Dakota,"Rapid City, South Dakota"
57744,Custer County,South Dakota,"Rapid City, South Dakota"
57773,Custer County,South Dakota,"Rapid City, South Dakota"
57301,Davison County,South Dakota,"Sioux Falls, South Dakota"
57334,Davison County,South Dakota,"Sioux Falls, South Dakota"
57363,Davison County,South Dakota,"Sioux Falls, South Dakota"
57219,Day County,South Dakota,"Sioux Falls, South Dakota"
57239,Day County,South Dakota,"Sioux Falls, South Dakota"
57261,Day County,South Dakota,"Sioux Falls, South Dakota"
57273,Day County,South Dakota,"Sioux Falls, South Dakota"
57274,Day County,South Dakota,"Sioux Falls, South Dakota"
57422,Day County,South Dakota,"Sioux Falls, South Dakota"
57468,Day County,South Dakota,"Sioux Falls, South Dakota"
57213,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57218,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57226,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57237,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57238,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57268,Deuel County,South Dakota,"Sioux Falls, South Dakota"
57625,Dewey County,South Dakota,"Rapid City, South Dakota"
57630,Dewey County,South Dakota,"Rapid City, South Dakota"
57633,Dewey County,South Dakota,"Rapid City, South Dakota"
57636,Dewey County,South Dakota,"Rapid City, South Dakota"
57652,Dewey County,South Dakota,"Rapid City, South Dakota"
57656,Dewey County,South Dakota,"Rapid City, South Dakota"
57661,Dewey County,South Dakota,"Rapid City, South Dakota"
57313,Douglas County,South Dakota,"Sioux Falls, South Dakota"
57328,Douglas County,South Dakota,"Sioux Falls, South Dakota"
57330,Douglas County,South Dakota,"Sioux Falls, South Dakota"
57344,Douglas County,South Dakota,"Sioux Falls, South Dakota"
57364,Douglas County,South Dakota,"Sioux Falls, South Dakota"
57428,Edmunds County,South Dakota,"Sioux Falls, South Dakota"
57448,Edmunds County,South Dakota,"Sioux Falls, South Dakota"
57451,Edmunds County,South Dakota,"Sioux Falls, South Dakota"
57471,Edmunds County,South Dakota,"Sioux Falls, South Dakota"
57735,Fall River County,South Dakota,"Rapid City, South Dakota"
57747,Fall River County,South Dakota,"Rapid City, South Dakota"
57763,Fall River County,South Dakota,"Rapid City, South Dakota"
57766,Fall River County,South Dakota,"Rapid City, South Dakota"
57782,Fall River County,South Dakota,"Rapid City, South Dakota"
57435,Faulk County,South Dakota,"Sioux Falls, South Dakota"
57438,Faulk County,South Dakota,"Sioux Falls, South Dakota"
57466,Faulk County,South Dakota,"Sioux Falls, South Dakota"
57470,Faulk County,South Dakota,"Sioux Falls, South Dakota"
57473,Faulk County,South Dakota,"Sioux Falls, South Dakota"
57216,Grant County,South Dakota,"Sioux Falls, South Dakota"
57246,Grant County,South Dakota,"Sioux Falls, South Dakota"
57251,Grant County,South Dakota,"Sioux Falls, South Dakota"
57252,Grant County,South Dakota,"Sioux Falls, South Dakota"
57253,Grant County,South Dakota,"Sioux Falls, South Dakota"
57256,Grant County,South Dakota,"Sioux Falls, South Dakota"
57259,Grant County,South Dakota,"Sioux Falls, South Dakota"
57264,Grant County,South Dakota,"Sioux Falls, South Dakota"
57265,Grant County,South Dakota,"Sioux Falls, South Dakota"
57269,Grant County,South Dakota,"Sioux Falls, South Dakota"
57317,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57335,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57523,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57529,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57533,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57538,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57571,Gregory County,South Dakota,"Sioux Falls, South Dakota"
57552,Haakon County,South Dakota,"Rapid City, South Dakota"
57553,Haakon County,South Dakota,"Rapid City, South Dakota"
57567,Haakon County,South Dakota,"Rapid City, South Dakota"
57221,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57223,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57234,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57241,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57242,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57248,Hamlin County,South Dakota,"Sioux Falls, South Dakota"
57362,Hand County,South Dakota,"Sioux Falls, South Dakota"
57371,Hand County,South Dakota,"Sioux Falls, South Dakota"
57373,Hand County,South Dakota,"Sioux Falls, South Dakota"
57467,Hand County,South Dakota,"Sioux Falls, South Dakota"
57311,Hanson County,South Dakota,"Sioux Falls, South Dakota"
57332,Hanson County,South Dakota,"Sioux Falls, South Dakota"
57340,Hanson County,South Dakota,"Sioux Falls, South Dakota"
57650,Harding County,South Dakota,"Rapid City, South Dakota"
57651,Harding County,South Dakota,"Rapid City, South Dakota"
57720,Harding County,South Dakota,"Rapid City, South Dakota"
57724,Harding County,South Dakota,"Rapid City, South Dakota"
57755,Harding County,South Dakota,"Rapid City, South Dakota"
57776,Harding County,South Dakota,"Rapid City, South Dakota"
57501,Hughes County,South Dakota,"Sioux Falls, South Dakota"
57522,Hughes County,South Dakota,"Sioux Falls, South Dakota"
57536,Hughes County,South Dakota,"Sioux Falls, South Dakota"
57029,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57045,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57052,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57331,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57354,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57366,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57376,Hutchinson County,South Dakota,"Sioux Falls, South Dakota"
57345,Hyde County,South Dakota,"Sioux Falls, South Dakota"
57346,Hyde County,South Dakota,"Sioux Falls, South Dakota"
57540,Hyde County,South Dakota,"Sioux Falls, South Dakota"
57521,Jackson County,South Dakota,"Rapid City, South Dakota"
57543,Jackson County,South Dakota,"Rapid City, South Dakota"
57547,Jackson County,South Dakota,"Rapid City, South Dakota"
57577,Jackson County,South Dakota,"Rapid City, South Dakota"
57750,Jackson County,South Dakota,"Rapid City, South Dakota"
57312,Jerauld County,South Dakota,"Sioux Falls, South Dakota"
57358,Jerauld County,South Dakota,"Sioux Falls, South Dakota"
57382,Jerauld County,South Dakota,"Sioux Falls, South Dakota"
57531,Jones County,South Dakota,"Rapid City, South Dakota"
57559,Jones County,South Dakota,"Rapid City, South Dakota"
57562,Jones County,South Dakota,"Rapid City, South Dakota"
57051,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57212,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57214,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57231,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57233,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57249,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57353,Kingsbury County,South Dakota,"Sioux Falls, South Dakota"
57016,Lake County,South Dakota,"Sioux Falls, South Dakota"
57042,Lake County,South Dakota,"Sioux Falls, South Dakota"
57050,Lake County,South Dakota,"Sioux Falls, South Dakota"
57054,Lake County,South Dakota,"Sioux Falls, South Dakota"
57057,Lake County,South Dakota,"Sioux Falls, South Dakota"
57075,Lake County,South Dakota,"Sioux Falls, South Dakota"
57076,Lake County,South Dakota,"Sioux Falls, South Dakota"
57732,Lawrence County,South Dakota,"Rapid City, South Dakota"
57754,Lawrence County,South Dakota,"Rapid City, South Dakota"
57759,Lawrence County,South Dakota,"Rapid City, South Dakota"
57779,Lawrence County,South Dakota,"Rapid City, South Dakota"
57783,Lawrence County,South Dakota,"Rapid City, South Dakota"
57793,Lawrence County,South Dakota,"Rapid City, South Dakota"
57799,Lawrence County,South Dakota,"Rapid City, South Dakota"
57013,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57027,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57032,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57034,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57039,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57064,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57077,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57108,Lincoln County,South Dakota,"Sioux Falls, South Dakota"
57365,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57544,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57548,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57568,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57569,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57576,Lyman County,South Dakota,"Sioux Falls, South Dakota"
57012,McCook County,South Dakota,"Sioux Falls, South Dakota"
57048,McCook County,South Dakota,"Sioux Falls, South Dakota"
57058,McCook County,South Dakota,"Sioux Falls, South Dakota"
57319,McCook County,South Dakota,"Sioux Falls, South Dakota"
57374,McCook County,South Dakota,"Sioux Falls, South Dakota"
57437,McPherson County,South Dakota,"Sioux Falls, South Dakota"
57456,McPherson County,South Dakota,"Sioux Falls, South Dakota"
57457,McPherson County,South Dakota,"Sioux Falls, South Dakota"
57232,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57247,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57270,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57421,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57430,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57454,Marshall County,South Dakota,"Sioux Falls, South Dakota"
57626,Meade County,South Dakota,"Rapid City, South Dakota"
57706,Meade County,South Dakota,"Rapid City, South Dakota"
57718,Meade County,South Dakota,"Rapid City, South Dakota"
57737,Meade County,South Dakota,"Rapid City, South Dakota"
57741,Meade County,South Dakota,"Rapid City, South Dakota"
57758,Meade County,South Dakota,"Rapid City, South Dakota"
57769,Meade County,South Dakota,"Rapid City, South Dakota"
57785,Meade County,South Dakota,"Rapid City, South Dakota"
57787,Meade County,South Dakota,"Rapid City, South Dakota"
57792,Meade County,South Dakota,"Rapid City, South Dakota"
57560,Mellette County,South Dakota,"Rapid City, South Dakota"
57579,Mellette County,South Dakota,"Rapid City, South Dakota"
57585,Mellette County,South Dakota,"Rapid City, South Dakota"
57321,Miner County,South Dakota,"Sioux Falls, South Dakota"
57323,Miner County,South Dakota,"Sioux Falls, South Dakota"
57337,Miner County,South Dakota,"Sioux Falls, South Dakota"
57349,Miner County,South Dakota,"Sioux Falls, South Dakota"
57003,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57005,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57018,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57020,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57022,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57030,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57033,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57035,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57041,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57055,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57056,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57068,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57101,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57103,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57104,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57105,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57106,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57107,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57109,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57110,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57117,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57118,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57186,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57188,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57189,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57192,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57193,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57194,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57195,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57196,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57197,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57198,Minnehaha County,South Dakota,"Sioux Falls, South Dakota"
57017,Moody County,South Dakota,"Sioux Falls, South Dakota"
57024,Moody County,South Dakota,"Sioux Falls, South Dakota"
57028,Moody County,South Dakota,"Sioux Falls, South Dakota"
57065,Moody County,South Dakota,"Sioux Falls, South Dakota"
57716,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57752,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57756,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57764,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57770,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57772,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57794,Oglala Lakota County,South Dakota,"Rapid City, South Dakota"
57701,Pennington County,South Dakota,"Rapid City, South Dakota"
57702,Pennington County,South Dakota,"Rapid City, South Dakota"
57703,Pennington County,South Dakota,"Rapid City, South Dakota"
57709,Pennington County,South Dakota,"Rapid City, South Dakota"
57719,Pennington County,South Dakota,"Rapid City, South Dakota"
57725,Pennington County,South Dakota,"Rapid City, South Dakota"
57745,Pennington County,South Dakota,"Rapid City, South Dakota"
57751,Pennington County,South Dakota,"Rapid City, South Dakota"
57761,Pennington County,South Dakota,"Rapid City, South Dakota"
57767,Pennington County,South Dakota,"Rapid City, South Dakota"
57775,Pennington County,South Dakota,"Rapid City, South Dakota"
57780,Pennington County,South Dakota,"Rapid City, South Dakota"
57790,Pennington County,South Dakota,"Rapid City, South Dakota"
57791,Pennington County,South Dakota,"Rapid City, South Dakota"
57620,Perkins County,South Dakota,"Rapid City, South Dakota"
